id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
138675,Female,23,1,1,1,< 1 Year,No,43301.0,152.0,293,0
201544,Male,56,1,3,1,1-2 Year,No,56130.0,124.0,288,0
368080,Male,28,1,3,1,< 1 Year,No,57493.0,152.0,237,0
120282,Female,48,1,3,0,1-2 Year,Yes,55642.0,124.0,280,1
243214,Female,49,1,2,0,1-2 Year,Yes,38609.0,124.0,180,0
142964,Female,21,1,5,1,< 1 Year,No,33556.0,160.0,102,0
289705,Male,24,1,4,1,< 1 Year,No,60288.0,152.0,105,0
130381,Male,47,1,3,1,1-2 Year,No,25893.0,26.0,143,0
367320,Female,24,1,5,1,< 1 Year,No,32770.0,152.0,211,0
177073,Female,51,1,4,0,> 2 Years,Yes,29821.0,124.0,195,0
146907,Female,75,0,1,1,1-2 Year,Yes,45464.0,124.0,68,0
68503,Male,22,1,1,0,< 1 Year,Yes,29241.0,152.0,119,1
287816,Male,47,1,1,0,1-2 Year,Yes,35598.0,124.0,52,0
246142,Male,47,1,3,1,1-2 Year,No,34535.0,124.0,174,0
249651,Male,48,1,3,1,1-2 Year,No,30681.0,55.0,142,0
368644,Male,20,1,1,0,1-2 Year,No,2630.0,156.0,36,0
217778,Male,46,1,4,0,1-2 Year,Yes,25340.0,26.0,76,0
256377,Female,70,1,2,1,1-2 Year,No,41991.0,26.0,194,0
47345,Female,40,1,3,0,1-2 Year,Yes,39933.0,42.0,145,0
109185,Female,35,1,3,0,1-2 Year,Yes,39487.0,26.0,113,1
291735,Female,39,1,3,0,1-2 Year,Yes,33117.0,26.0,176,0
66279,Female,30,1,5,0,1-2 Year,Yes,2630.0,157.0,281,0
8632,Female,27,1,1,1,< 1 Year,No,27030.0,152.0,56,0
188842,Female,24,1,2,1,< 1 Year,No,41129.0,160.0,15,0
304581,Female,29,1,1,1,< 1 Year,No,27553.0,152.0,88,0
317625,Female,32,1,4,0,1-2 Year,No,2630.0,156.0,78,0
178112,Male,46,1,3,0,1-2 Year,Yes,47650.0,116.0,24,0
112876,Male,47,1,3,0,1-2 Year,Yes,123641.0,26.0,152,1
46456,Male,21,1,3,1,< 1 Year,No,29964.0,152.0,252,0
101183,Male,42,1,3,0,1-2 Year,Yes,43335.0,26.0,21,0
114173,Male,22,1,2,0,< 1 Year,Yes,23208.0,152.0,123,0
179438,Male,41,1,3,0,1-2 Year,Yes,36060.0,26.0,202,1
196324,Female,65,1,2,0,1-2 Year,Yes,2630.0,124.0,127,0
23809,Female,56,1,1,0,> 2 Years,Yes,28035.0,124.0,292,1
234907,Male,20,1,2,0,< 1 Year,Yes,19197.0,160.0,25,0
154471,Male,26,1,3,1,< 1 Year,No,25774.0,152.0,88,0
37368,Male,62,1,2,1,1-2 Year,No,26581.0,124.0,145,0
278231,Male,42,1,5,0,1-2 Year,Yes,30829.0,124.0,273,1
26954,Female,43,1,3,0,1-2 Year,Yes,42525.0,124.0,115,1
19185,Male,50,1,3,1,1-2 Year,No,31336.0,26.0,135,0
290310,Male,22,1,4,1,< 1 Year,No,25424.0,152.0,272,0
319992,Male,28,1,1,0,1-2 Year,Yes,30267.0,163.0,71,1
269836,Male,30,1,1,1,< 1 Year,No,30643.0,152.0,293,0
162474,Female,24,1,1,0,< 1 Year,Yes,36259.0,152.0,40,0
259250,Female,28,1,4,1,< 1 Year,No,2630.0,152.0,76,0
203393,Female,22,1,3,0,1-2 Year,Yes,2630.0,124.0,27,0
350283,Female,39,1,1,0,1-2 Year,Yes,2630.0,157.0,185,1
367495,Male,59,1,2,1,1-2 Year,No,34845.0,26.0,165,0
15627,Male,51,1,3,0,1-2 Year,Yes,45601.0,26.0,116,1
26322,Female,39,1,4,0,1-2 Year,Yes,2630.0,157.0,59,0
208261,Female,43,1,5,0,> 2 Years,Yes,2630.0,157.0,161,0
218115,Male,21,1,2,1,< 1 Year,No,25541.0,152.0,194,0
51116,Male,22,1,3,0,< 1 Year,Yes,45015.0,152.0,249,0
152662,Male,27,1,3,0,< 1 Year,Yes,49965.0,26.0,170,1
326002,Female,63,1,3,1,1-2 Year,No,43611.0,122.0,135,0
160890,Female,45,1,2,1,1-2 Year,No,32152.0,124.0,151,0
344908,Male,43,1,3,0,1-2 Year,Yes,44363.0,55.0,124,0
167962,Male,27,1,3,0,< 1 Year,No,2630.0,160.0,24,0
52692,Male,26,1,3,1,< 1 Year,No,34209.0,152.0,299,0
328623,Male,53,1,3,1,1-2 Year,No,40642.0,26.0,100,0
143214,Female,33,1,1,0,< 1 Year,Yes,36121.0,152.0,260,1
175058,Male,51,1,4,0,1-2 Year,Yes,23510.0,124.0,37,0
147140,Female,29,1,3,0,< 1 Year,Yes,49324.0,124.0,105,1
72164,Female,22,1,3,0,< 1 Year,Yes,37172.0,152.0,71,0
248456,Male,50,1,5,0,> 2 Years,Yes,24782.0,124.0,264,0
287332,Male,62,1,3,1,1-2 Year,No,44395.0,26.0,170,0
367054,Female,23,1,4,1,< 1 Year,No,42992.0,152.0,213,0
40040,Female,43,1,3,0,1-2 Year,Yes,26189.0,26.0,150,0
200681,Female,23,1,3,0,< 1 Year,Yes,32886.0,152.0,25,0
155931,Male,22,1,2,0,< 1 Year,Yes,32237.0,26.0,48,1
165485,Male,58,1,3,1,1-2 Year,No,23190.0,26.0,18,0
229625,Female,24,1,4,0,< 1 Year,Yes,2630.0,160.0,238,0
378031,Female,44,1,3,1,1-2 Year,Yes,44792.0,122.0,233,0
56572,Male,23,1,3,0,< 1 Year,Yes,68724.0,152.0,233,0
295290,Male,33,1,2,1,< 1 Year,No,2630.0,152.0,135,0
364620,Female,41,1,1,0,1-2 Year,Yes,24528.0,7.0,262,0
364042,Female,25,1,1,0,< 1 Year,Yes,33943.0,152.0,108,0
71370,Female,23,1,5,1,< 1 Year,No,35973.0,152.0,101,0
19128,Male,44,1,4,0,1-2 Year,Yes,30516.0,127.0,52,0
333008,Male,40,1,5,1,1-2 Year,No,32796.0,152.0,283,0
265590,Male,41,1,2,0,1-2 Year,No,32430.0,124.0,222,0
307787,Male,30,1,1,0,1-2 Year,Yes,2630.0,124.0,172,0
37160,Female,28,1,3,0,< 1 Year,Yes,2630.0,156.0,213,0
172846,Male,68,0,3,0,1-2 Year,Yes,30174.0,124.0,143,0
140282,Male,30,1,4,0,< 1 Year,No,2630.0,152.0,88,0
171997,Female,22,1,3,0,< 1 Year,Yes,24101.0,152.0,111,0
165229,Female,44,1,3,0,1-2 Year,Yes,35133.0,26.0,68,1
376999,Female,71,1,3,0,1-2 Year,Yes,42812.0,26.0,170,0
270005,Female,25,1,4,1,< 1 Year,No,34597.0,26.0,209,0
81659,Male,51,1,5,0,1-2 Year,Yes,21264.0,26.0,26,1
161446,Female,22,1,1,0,< 1 Year,Yes,32330.0,152.0,163,0
105728,Female,48,1,1,1,1-2 Year,No,36243.0,7.0,66,0
151787,Female,25,1,5,0,< 1 Year,Yes,36977.0,152.0,93,0
193519,Female,44,1,3,0,1-2 Year,Yes,19349.0,124.0,99,0
338436,Male,22,1,3,1,< 1 Year,No,23965.0,152.0,93,0
351648,Female,46,1,3,1,1-2 Year,No,73348.0,14.0,212,0
101162,Female,40,1,1,0,1-2 Year,Yes,35599.0,21.0,146,1
111088,Female,31,1,3,1,< 1 Year,No,45469.0,152.0,27,0
75887,Female,54,1,3,0,> 2 Years,Yes,40452.0,124.0,14,1
187577,Male,56,1,2,0,1-2 Year,Yes,28349.0,131.0,12,0
196711,Female,25,1,3,1,< 1 Year,No,24822.0,152.0,42,0
293340,Female,22,1,4,1,< 1 Year,No,34653.0,152.0,185,0
245929,Male,23,1,1,0,< 1 Year,Yes,30008.0,152.0,175,0
135719,Male,40,1,3,0,> 2 Years,Yes,45719.0,52.0,288,0
198337,Male,21,1,5,1,< 1 Year,No,37138.0,160.0,288,0
18685,Female,26,1,2,1,< 1 Year,No,34316.0,152.0,224,0
323730,Male,36,1,1,0,1-2 Year,Yes,2630.0,156.0,163,0
210172,Male,42,1,4,0,1-2 Year,Yes,30425.0,124.0,228,0
116560,Male,48,1,3,1,1-2 Year,No,106670.0,25.0,67,0
194442,Female,35,1,1,0,1-2 Year,Yes,2630.0,122.0,136,0
23126,Female,24,1,2,1,< 1 Year,No,39565.0,152.0,73,0
302504,Male,40,1,2,0,1-2 Year,Yes,26951.0,124.0,46,0
380761,Female,31,1,3,1,1-2 Year,No,34871.0,26.0,69,0
158014,Female,52,1,3,0,1-2 Year,No,29269.0,26.0,240,0
269160,Male,77,1,4,1,1-2 Year,No,2630.0,26.0,253,0
310667,Female,23,1,3,1,< 1 Year,No,38449.0,152.0,78,0
1683,Male,38,1,3,1,1-2 Year,No,28308.0,124.0,256,0
339801,Female,24,1,1,1,< 1 Year,No,26528.0,152.0,289,0
166875,Female,49,1,4,1,1-2 Year,No,2630.0,26.0,134,0
202676,Female,33,1,4,0,1-2 Year,Yes,36615.0,124.0,104,1
138735,Female,26,1,1,1,< 1 Year,No,25806.0,152.0,262,0
208903,Female,26,1,2,1,< 1 Year,No,30516.0,152.0,288,0
57179,Male,34,1,3,1,1-2 Year,No,59404.0,122.0,246,0
241014,Female,31,1,5,0,1-2 Year,Yes,27569.0,163.0,144,1
97316,Male,58,1,3,0,> 2 Years,Yes,42608.0,26.0,157,0
315436,Male,51,1,1,0,1-2 Year,No,2630.0,124.0,207,0
144643,Male,40,1,3,1,1-2 Year,No,38119.0,52.0,252,0
175014,Male,46,1,3,0,1-2 Year,Yes,25696.0,26.0,278,1
164816,Female,28,1,5,0,< 1 Year,No,2630.0,152.0,154,0
343798,Male,35,1,3,1,1-2 Year,No,26769.0,124.0,147,0
90239,Male,23,1,1,1,< 1 Year,No,32061.0,152.0,46,0
95983,Male,29,1,3,1,< 1 Year,No,42325.0,152.0,289,0
64492,Male,49,1,5,0,1-2 Year,Yes,2630.0,156.0,120,0
254109,Male,58,1,3,0,1-2 Year,Yes,44440.0,124.0,279,1
3933,Female,40,1,2,0,1-2 Year,No,67386.0,124.0,40,0
36759,Male,61,1,3,0,> 2 Years,Yes,2630.0,26.0,56,0
72799,Male,45,1,5,0,1-2 Year,Yes,55225.0,16.0,150,1
168551,Male,21,1,2,0,< 1 Year,Yes,34513.0,152.0,186,0
153426,Female,28,1,3,0,< 1 Year,Yes,26808.0,152.0,112,0
31975,Female,71,1,1,1,1-2 Year,No,83666.0,26.0,222,0
25754,Female,44,1,5,0,1-2 Year,No,26726.0,31.0,149,0
4908,Male,24,1,3,1,< 1 Year,Yes,36615.0,26.0,219,0
126758,Female,24,1,2,1,< 1 Year,No,31044.0,152.0,262,0
363816,Female,29,1,3,1,1-2 Year,No,33280.0,124.0,17,0
152509,Male,21,1,3,0,1-2 Year,Yes,2630.0,157.0,122,0
238571,Male,27,1,2,0,< 1 Year,Yes,26926.0,154.0,154,0
210317,Male,56,1,3,0,> 2 Years,Yes,40824.0,124.0,67,1
151989,Female,24,1,1,0,< 1 Year,Yes,36418.0,152.0,120,0
182386,Male,24,1,5,1,< 1 Year,No,26100.0,152.0,279,0
125721,Male,22,1,5,1,< 1 Year,Yes,42454.0,152.0,145,0
200600,Female,56,1,2,1,1-2 Year,No,32995.0,124.0,296,0
192077,Male,26,1,4,1,< 1 Year,No,29407.0,152.0,263,0
374392,Male,22,1,2,1,< 1 Year,No,41548.0,152.0,179,0
257072,Female,44,1,3,0,1-2 Year,Yes,55119.0,55.0,29,0
85952,Female,29,1,3,0,< 1 Year,Yes,2630.0,156.0,35,0
57662,Female,24,1,4,1,< 1 Year,No,43240.0,152.0,180,0
239190,Male,76,1,3,0,1-2 Year,Yes,35895.0,26.0,235,0
59176,Female,31,1,4,0,< 1 Year,Yes,32656.0,152.0,284,1
155074,Female,45,1,3,0,> 2 Years,Yes,36334.0,122.0,180,0
33895,Female,63,1,2,0,1-2 Year,Yes,2630.0,124.0,22,0
175101,Female,40,1,2,1,1-2 Year,No,2630.0,8.0,223,0
141696,Male,46,1,2,0,1-2 Year,No,32969.0,124.0,79,0
340319,Male,25,1,3,1,< 1 Year,No,24789.0,152.0,63,0
323770,Female,24,1,3,1,< 1 Year,No,34000.0,152.0,256,0
348579,Male,24,1,4,1,< 1 Year,Yes,30071.0,152.0,166,0
224175,Male,50,1,2,0,1-2 Year,Yes,19158.0,154.0,109,1
225296,Female,43,1,2,1,1-2 Year,Yes,2630.0,124.0,206,0
41316,Female,40,1,5,0,1-2 Year,Yes,35125.0,124.0,226,1
209244,Female,23,1,5,0,< 1 Year,Yes,2630.0,152.0,29,0
286631,Female,28,1,2,0,< 1 Year,No,32036.0,152.0,13,0
226562,Male,26,1,3,1,< 1 Year,No,59627.0,152.0,211,0
121564,Male,26,1,5,1,< 1 Year,No,26705.0,152.0,82,0
284816,Male,24,1,2,1,< 1 Year,No,22744.0,152.0,239,0
261350,Female,23,1,5,1,< 1 Year,No,29770.0,152.0,85,0
15528,Female,24,1,3,0,< 1 Year,No,31814.0,152.0,148,0
253370,Male,29,1,2,1,< 1 Year,No,32884.0,152.0,65,0
18385,Female,54,1,1,0,1-2 Year,Yes,48695.0,124.0,84,0
1345,Male,27,1,4,0,< 1 Year,Yes,33230.0,163.0,240,0
23794,Male,24,1,3,0,< 1 Year,Yes,29221.0,152.0,82,0
166818,Male,20,1,5,0,< 1 Year,Yes,29936.0,160.0,124,1
247573,Female,23,1,5,0,< 1 Year,Yes,27639.0,160.0,228,0
287760,Female,50,1,1,0,1-2 Year,Yes,28706.0,26.0,245,0
20341,Male,24,1,3,1,< 1 Year,No,38033.0,152.0,224,0
340395,Female,65,1,4,0,1-2 Year,Yes,2630.0,124.0,215,0
116168,Female,22,1,3,1,< 1 Year,No,29855.0,152.0,127,0
311371,Female,24,1,2,0,< 1 Year,No,2630.0,152.0,149,0
93247,Male,69,1,3,1,1-2 Year,No,41354.0,122.0,58,0
296602,Male,21,1,5,1,< 1 Year,No,45611.0,152.0,215,0
102132,Female,69,1,1,0,1-2 Year,Yes,99866.0,26.0,64,0
354778,Female,70,1,1,0,1-2 Year,Yes,36858.0,26.0,78,0
324866,Male,45,1,3,0,1-2 Year,No,50474.0,26.0,13,0
214809,Male,34,1,3,1,1-2 Year,No,53830.0,124.0,268,0
320073,Female,27,1,1,1,< 1 Year,No,22078.0,152.0,271,0
196713,Male,23,1,4,1,< 1 Year,No,33740.0,152.0,234,0
36848,Female,33,1,5,1,1-2 Year,No,27662.0,154.0,97,0
99026,Male,51,1,1,0,> 2 Years,Yes,38730.0,124.0,125,0
179101,Female,23,1,3,0,< 1 Year,Yes,28768.0,152.0,233,0
149470,Male,32,1,3,0,1-2 Year,Yes,20105.0,26.0,130,1
97798,Male,42,1,1,1,1-2 Year,No,87263.0,26.0,80,0
190000,Male,29,1,3,0,1-2 Year,Yes,35397.0,26.0,258,1
319684,Male,32,1,1,0,1-2 Year,Yes,29144.0,155.0,66,1
264350,Female,39,1,1,0,1-2 Year,Yes,34485.0,124.0,279,0
117085,Male,44,1,4,0,1-2 Year,Yes,2630.0,156.0,295,1
345788,Male,49,1,5,0,1-2 Year,Yes,34589.0,163.0,66,0
162549,Female,74,1,2,1,1-2 Year,No,47647.0,14.0,235,0
30894,Male,23,1,4,1,< 1 Year,No,36061.0,152.0,111,0
160462,Female,29,1,3,1,1-2 Year,No,45732.0,124.0,255,0
375014,Female,27,1,3,0,< 1 Year,No,58515.0,156.0,202,0
359476,Female,62,1,2,1,1-2 Year,No,31828.0,26.0,59,0
30340,Female,59,1,3,1,1-2 Year,No,49119.0,125.0,288,0
308416,Female,47,1,3,0,1-2 Year,Yes,45307.0,26.0,198,1
141504,Male,31,1,3,0,< 1 Year,Yes,2630.0,160.0,176,0
274404,Male,21,1,3,0,< 1 Year,Yes,29674.0,160.0,188,0
68517,Female,23,1,4,0,< 1 Year,No,33238.0,152.0,175,0
281697,Female,24,1,3,1,< 1 Year,No,40894.0,152.0,209,0
262475,Female,21,1,5,0,< 1 Year,Yes,31338.0,160.0,197,0
269275,Female,64,1,5,0,1-2 Year,Yes,24621.0,124.0,44,1
16180,Male,33,1,2,1,< 1 Year,Yes,40438.0,152.0,177,0
196467,Female,24,1,2,1,< 1 Year,No,25496.0,152.0,48,0
365759,Female,40,1,3,0,1-2 Year,Yes,34629.0,26.0,38,1
194766,Female,52,1,5,0,1-2 Year,Yes,29798.0,155.0,279,0
86841,Female,23,1,4,1,< 1 Year,No,34247.0,152.0,86,0
127650,Male,22,1,3,1,< 1 Year,No,29588.0,160.0,56,0
342658,Male,31,1,5,1,< 1 Year,No,30809.0,152.0,57,0
251965,Female,22,1,2,1,< 1 Year,No,107748.0,152.0,130,0
137965,Male,33,1,1,0,< 1 Year,Yes,40746.0,152.0,236,0
245079,Female,21,1,5,1,< 1 Year,No,31238.0,160.0,283,0
260773,Female,26,1,3,1,< 1 Year,No,27788.0,152.0,284,0
314016,Female,38,1,4,0,1-2 Year,Yes,2630.0,124.0,54,1
85203,Male,39,1,1,0,1-2 Year,Yes,54413.0,26.0,188,1
271210,Male,45,1,3,1,1-2 Year,No,23246.0,124.0,274,0
179562,Male,64,1,5,0,1-2 Year,Yes,2630.0,163.0,182,1
136950,Female,29,1,2,0,< 1 Year,No,31687.0,152.0,116,0
235808,Male,31,1,2,1,< 1 Year,No,29917.0,152.0,262,0
85803,Female,54,1,3,0,1-2 Year,Yes,47463.0,61.0,204,0
5115,Male,33,1,2,0,< 1 Year,Yes,40759.0,124.0,165,0
223195,Male,39,1,3,1,1-2 Year,No,24568.0,23.0,277,0
377107,Female,52,1,4,1,1-2 Year,No,27256.0,124.0,70,0
142618,Male,23,1,5,1,< 1 Year,No,46924.0,152.0,94,0
121158,Male,52,1,5,0,1-2 Year,Yes,39399.0,26.0,187,0
328697,Female,48,1,4,1,1-2 Year,No,2630.0,133.0,281,0
137969,Male,33,1,3,0,< 1 Year,Yes,2630.0,152.0,113,0
250321,Male,48,1,3,1,1-2 Year,No,41208.0,29.0,253,0
177257,Female,58,1,1,1,1-2 Year,No,2630.0,124.0,87,0
216381,Female,75,1,3,0,1-2 Year,Yes,50791.0,122.0,274,0
113640,Female,22,1,3,1,< 1 Year,No,28994.0,152.0,189,0
307610,Female,22,1,3,0,< 1 Year,Yes,29397.0,152.0,13,0
380644,Male,46,1,2,0,1-2 Year,Yes,2630.0,26.0,172,1
182231,Male,25,1,3,1,< 1 Year,No,127279.0,152.0,85,0
247312,Female,44,1,4,0,1-2 Year,Yes,2630.0,124.0,161,0
112702,Male,78,1,2,0,1-2 Year,Yes,38803.0,26.0,26,0
37090,Male,22,1,5,1,< 1 Year,No,37697.0,152.0,217,0
370486,Male,45,1,3,1,1-2 Year,No,57345.0,124.0,77,0
178973,Male,37,1,3,0,1-2 Year,No,52368.0,122.0,183,0
219990,Female,39,1,3,0,1-2 Year,Yes,31270.0,124.0,62,0
207573,Male,37,1,2,0,1-2 Year,Yes,34610.0,61.0,148,0
250780,Female,22,1,1,1,< 1 Year,No,45443.0,152.0,111,0
290556,Female,62,1,3,1,1-2 Year,No,42493.0,122.0,46,0
107805,Female,65,1,3,0,1-2 Year,Yes,34341.0,155.0,163,0
329062,Male,56,1,3,0,1-2 Year,Yes,36616.0,124.0,207,0
352375,Male,23,1,3,1,< 1 Year,Yes,46504.0,155.0,19,0
64009,Male,26,1,5,1,1-2 Year,No,34869.0,124.0,11,0
345515,Female,60,1,1,0,1-2 Year,Yes,2630.0,26.0,214,0
132147,Male,53,1,5,0,1-2 Year,Yes,2630.0,26.0,129,1
333220,Male,23,1,3,1,< 1 Year,No,31022.0,152.0,50,0
194789,Female,45,1,5,0,1-2 Year,Yes,36260.0,124.0,116,1
294459,Female,24,1,3,0,< 1 Year,Yes,28168.0,152.0,47,1
336343,Female,65,1,3,0,> 2 Years,Yes,35031.0,122.0,103,0
361988,Male,55,1,3,0,> 2 Years,Yes,30772.0,124.0,185,1
284265,Female,35,1,3,1,1-2 Year,No,27910.0,152.0,284,0
55868,Female,44,1,3,0,> 2 Years,Yes,49894.0,26.0,170,1
281124,Female,38,1,3,1,1-2 Year,No,45394.0,124.0,126,0
45774,Female,52,1,1,0,1-2 Year,Yes,35876.0,26.0,187,0
64830,Female,22,1,5,1,< 1 Year,No,42686.0,160.0,176,0
71913,Male,43,1,1,0,1-2 Year,Yes,37289.0,124.0,265,1
59352,Male,61,1,5,1,1-2 Year,No,2630.0,124.0,130,0
353830,Male,44,1,3,0,1-2 Year,Yes,23405.0,124.0,102,0
2595,Female,25,1,3,1,< 1 Year,No,33876.0,152.0,232,0
291529,Female,23,1,3,0,< 1 Year,Yes,40819.0,152.0,17,0
117364,Male,44,1,5,1,1-2 Year,No,31537.0,124.0,135,0
282947,Male,23,1,3,1,< 1 Year,No,30761.0,26.0,25,0
32416,Female,24,1,3,1,< 1 Year,No,40849.0,152.0,76,0
196026,Female,23,1,5,1,< 1 Year,No,2630.0,152.0,276,0
120561,Male,23,1,2,1,< 1 Year,No,33547.0,152.0,49,0
255296,Male,37,1,3,0,> 2 Years,Yes,30731.0,125.0,224,0
377163,Female,24,1,5,0,< 1 Year,Yes,2630.0,160.0,225,0
42006,Female,23,1,4,1,< 1 Year,No,44814.0,152.0,276,0
261550,Female,21,1,2,0,< 1 Year,Yes,36578.0,160.0,288,0
356535,Female,32,1,3,0,1-2 Year,Yes,32243.0,122.0,199,0
47691,Female,59,1,5,1,1-2 Year,No,33013.0,18.0,143,0
131762,Male,49,1,5,0,1-2 Year,Yes,35241.0,26.0,189,0
99593,Male,36,1,5,0,1-2 Year,Yes,32941.0,124.0,209,1
56840,Female,49,1,3,1,1-2 Year,No,48016.0,26.0,251,0
238176,Male,77,1,5,1,1-2 Year,No,47792.0,26.0,103,0
249658,Female,80,1,3,1,1-2 Year,No,2630.0,26.0,210,0
191935,Female,22,1,3,0,< 1 Year,Yes,30464.0,160.0,112,0
77375,Male,53,1,5,1,1-2 Year,No,28179.0,26.0,196,0
168093,Female,57,1,5,0,1-2 Year,Yes,28230.0,8.0,117,0
102363,Female,24,1,4,0,< 1 Year,Yes,29323.0,152.0,112,0
272232,Female,23,1,4,1,< 1 Year,No,36335.0,26.0,84,0
143714,Male,31,1,5,0,< 1 Year,No,31708.0,124.0,83,0
165979,Male,36,1,4,0,1-2 Year,Yes,36804.0,26.0,78,0
217824,Female,71,1,5,1,1-2 Year,No,2630.0,26.0,24,0
318435,Female,24,1,1,1,< 1 Year,No,26822.0,152.0,225,0
171914,Male,48,1,3,1,1-2 Year,No,35911.0,26.0,288,0
216219,Female,25,1,2,1,< 1 Year,No,25440.0,152.0,100,0
270840,Male,43,1,3,0,> 2 Years,Yes,2630.0,52.0,86,0
152278,Female,43,1,3,0,1-2 Year,Yes,50512.0,124.0,295,0
241948,Male,61,1,3,0,1-2 Year,No,57333.0,26.0,160,0
330889,Female,43,1,3,0,1-2 Year,Yes,46101.0,26.0,169,1
247879,Male,35,1,1,1,1-2 Year,Yes,2630.0,156.0,43,0
48101,Male,45,1,5,0,1-2 Year,Yes,20522.0,26.0,57,0
228601,Female,31,1,3,0,< 1 Year,No,42071.0,152.0,278,0
272495,Female,75,1,3,0,1-2 Year,Yes,52725.0,26.0,119,1
371253,Male,37,1,1,0,1-2 Year,Yes,2630.0,156.0,136,0
87893,Female,28,1,1,1,< 1 Year,No,19460.0,152.0,256,0
165130,Male,63,1,2,0,1-2 Year,Yes,34370.0,26.0,203,0
294909,Female,44,1,3,0,1-2 Year,Yes,55080.0,26.0,63,0
132515,Female,25,1,5,1,< 1 Year,No,2630.0,152.0,193,0
269820,Male,53,1,2,0,1-2 Year,Yes,14162.0,26.0,195,1
355138,Female,32,1,1,1,< 1 Year,No,41963.0,152.0,77,0
276251,Female,26,1,2,0,< 1 Year,No,2630.0,152.0,236,0
147177,Female,74,1,5,0,1-2 Year,Yes,2630.0,15.0,101,0
92933,Male,38,1,3,0,1-2 Year,Yes,44248.0,124.0,129,0
228656,Female,28,1,3,1,< 1 Year,No,46111.0,152.0,54,0
333103,Male,21,1,3,0,1-2 Year,No,23494.0,154.0,83,0
352502,Male,25,1,1,0,< 1 Year,Yes,33966.0,152.0,276,1
71739,Male,27,1,1,1,< 1 Year,No,47314.0,152.0,34,0
132703,Female,25,1,3,1,< 1 Year,No,29796.0,152.0,104,0
108193,Male,26,1,2,1,< 1 Year,No,35011.0,152.0,111,0
227577,Male,24,1,1,1,< 1 Year,No,27186.0,152.0,73,0
101972,Female,37,1,3,0,1-2 Year,No,53565.0,26.0,83,0
38678,Male,23,1,3,1,< 1 Year,No,36019.0,152.0,201,0
118992,Male,71,1,5,1,1-2 Year,No,25734.0,11.0,139,0
251231,Male,62,1,3,0,> 2 Years,Yes,47273.0,25.0,184,0
123265,Male,25,1,2,1,< 1 Year,No,29886.0,152.0,176,0
219489,Male,23,1,5,1,< 1 Year,No,2630.0,26.0,52,0
151147,Female,47,1,1,1,1-2 Year,Yes,38043.0,124.0,26,0
104304,Male,50,1,1,0,1-2 Year,Yes,27379.0,157.0,227,0
273008,Female,60,1,3,0,> 2 Years,Yes,24569.0,26.0,280,0
154475,Female,52,1,4,0,1-2 Year,Yes,2630.0,26.0,209,0
350967,Female,41,1,3,0,1-2 Year,Yes,30451.0,26.0,243,0
11960,Female,58,1,3,0,1-2 Year,Yes,43057.0,26.0,228,0
367471,Female,34,1,3,1,1-2 Year,No,44509.0,152.0,239,0
75078,Male,62,1,1,1,1-2 Year,No,52308.0,26.0,10,0
187225,Male,22,1,2,0,< 1 Year,Yes,29026.0,152.0,123,1
104469,Male,30,1,3,0,< 1 Year,Yes,66901.0,26.0,216,0
50339,Male,24,1,3,0,< 1 Year,Yes,35998.0,152.0,54,0
105994,Female,30,1,5,1,< 1 Year,No,33830.0,152.0,249,0
366871,Female,43,1,1,0,1-2 Year,Yes,2630.0,157.0,84,1
245250,Male,51,1,2,0,1-2 Year,Yes,2630.0,124.0,73,0
378805,Female,42,1,5,1,1-2 Year,No,2630.0,26.0,92,0
28572,Male,33,1,3,1,< 1 Year,No,2630.0,160.0,98,0
182709,Male,57,1,3,0,< 1 Year,No,2630.0,1.0,59,0
11798,Female,20,1,1,1,< 1 Year,No,41017.0,160.0,182,0
44982,Male,66,1,2,1,1-2 Year,No,2630.0,26.0,188,0
371039,Male,27,1,3,1,< 1 Year,No,42834.0,152.0,115,0
144416,Male,75,1,3,0,1-2 Year,Yes,40318.0,124.0,45,0
370302,Female,29,1,1,0,< 1 Year,Yes,27227.0,152.0,199,0
308506,Female,23,1,2,1,< 1 Year,No,22878.0,152.0,64,0
79467,Male,25,1,2,0,< 1 Year,Yes,30413.0,152.0,58,0
332681,Female,46,1,3,0,1-2 Year,No,24257.0,26.0,73,0
356983,Male,55,1,4,0,1-2 Year,Yes,37753.0,26.0,47,0
315415,Female,40,1,3,1,1-2 Year,No,32839.0,26.0,36,0
312081,Male,47,1,3,0,> 2 Years,Yes,45024.0,124.0,206,0
66171,Male,26,1,3,0,< 1 Year,Yes,41259.0,152.0,67,0
228788,Female,25,1,1,1,< 1 Year,No,25592.0,152.0,297,0
318503,Male,22,1,1,0,< 1 Year,Yes,30734.0,152.0,258,0
131009,Male,52,1,1,0,1-2 Year,Yes,40421.0,26.0,123,0
97003,Male,26,1,5,1,< 1 Year,No,38109.0,152.0,99,0
192242,Female,43,1,2,0,1-2 Year,Yes,41276.0,124.0,268,0
187449,Female,37,1,3,0,1-2 Year,Yes,36046.0,124.0,229,0
145908,Female,22,1,5,0,< 1 Year,No,29792.0,152.0,192,0
374921,Female,44,1,3,1,1-2 Year,No,32123.0,26.0,148,0
125267,Male,49,1,1,0,1-2 Year,Yes,37502.0,26.0,129,0
366316,Female,61,1,1,0,1-2 Year,Yes,27300.0,26.0,139,0
